left daughter	right daughter	split var	split point	status	prediction	nodeid	treeid
54	55	attention.level.contrib_00	0.002292	1	NA	39	34
56	57	num.displays_05	429.5	1	NA	40	34
0	0	NA	0	-1	0	41	34
58	59	avg.auths.per.disc_04	78.5	1	NA	42	34
0	0	NA	0	-1	1	43	34
0	0	NA	0	-1	0	44	34
0	0	NA	0	-1	0	45	34
0	0	NA	0	-1	1	46	34
60	61	attention.level.contrib_02	0.000114	1	NA	47	34
62	63	num.displays_03	1997	1	NA	48	34
0	0	NA	0	-1	0	49	34
0	0	NA	0	-1	0	50	34
64	65	atomic.containers_02	54	1	NA	51	34
0	0	NA	0	-1	1	52	34
0	0	NA	0	-1	1	53	34
0	0	NA	0	-1	1	54	34
66	67	avg.disc.length_07	21.6907715	1	NA	55	34
68	69	num.displays_02	424.5	1	NA	56	34
70	71	avg.auths.per.disc_07	2.25	1	NA	57	34
72	73	attention.level.contrib_05	0.0006465	1	NA	58	34
0	0	NA	0	-1	1	59	34
0	0	NA	0	-1	0	60	34
74	75	num.displays_02	2072.5	1	NA	61	34
0	0	NA	0	-1	0	62	34
76	77	num.displays_02	1946.5	1	NA	63	34
78	79	num.displays_06	7800	1	NA	64	34
0	0	NA	0	-1	0	65	34
80	81	auth.increase_04	2.5	1	NA	66	34
82	83	attention.level.contrib_02	0.000293	1	NA	67	34
84	85	auth.increase_07	7.5	1	NA	68	34
0	0	NA	0	-1	0	69	34
86	87	attention.level.author_03	0.0008365	1	NA	70	34
0	0	NA	0	-1	0	71	34
88	89	attention.level.author_01	0.0013065	1	NA	72	34
90	91	number.total.disc_02	4.5	1	NA	73	34
92	93	avg.disc.length_03	12.25	1	NA	74	34
0	0	NA	0	-1	1	75	34
0	0	NA	0	-1	1	76	34
94	95	atomic.containers_01	7	1	NA	77	34
0	0	NA	0	-1	1	78	34
0	0	NA	0	-1	1	79	34
0	0	NA	0	-1	1	80	34
96	97	avg.auths.per.disc_06	2.30303	1	NA	81	34
0	0	NA	0	-1	0	82	34
98	99	atomic.containers_02	85.5	1	NA	83	34
0	0	NA	0	-1	0	84	34
0	0	NA	0	-1	0	85	34
0	0	NA	0	-1	0	86	34
0	0	NA	0	-1	0	87	34
0	0	NA	0	-1	0	88	34
0	0	NA	0	-1	0	89	34
0	0	NA	0	-1	0	90	34
0	0	NA	0	-1	1	91	34
0	0	NA	0	-1	0	92	34
0	0	NA	0	-1	0	93	34
0	0	NA	0	-1	1	94	34
0	0	NA	0	-1	0	95	34
0	0	NA	0	-1	1	96	34
0	0	NA	0	-1	1	97	34
0	0	NA	0	-1	1	98	34
0	0	NA	0	-1	1	99	34
2	3	attention.level.author_00	0.002586	1	NA	1	35
4	5	num.displays_07	2009	1	NA	2	35
6	7	num.displays_00	2114.5	1	NA	3	35
8	9	atomic.containers_04	0.5	1	NA	4	35
10	11	num.displays_07	3364.5	1	NA	5	35
12	13	num.displays_07	1425	1	NA	6	35
14	15	num.authors.topic_04	22.5	1	NA	7	35
16	17	avg.auths.per.disc_02	60	1	NA	8	35
18	19	avg.auths.per.disc_07	67.25	1	NA	9	35
20	21	attention.level.author_03	0.000705	1	NA	10	35
22	23	num.displays_00	1258.5	1	NA	11	35
0	0	NA	0	-1	0	12	35
0	0	NA	0	-1	0	13	35
24	25	atomic.containers_03	85.5	1	NA	14	35
26	27	attention.level.author_04	0.011425	1	NA	15	35
28	29	num.displays_07	1452	1	NA	16	35
0	0	NA	0	-1	1	17	35
30	31	num.displays_04	1292.5	1	NA	18	35
0	0	NA	0	-1	1	19	35
32	33	avg.disc.length_00	19.5	1	NA	20	35
34	35	avg.disc.length_04	9.6666665	1	NA	21	35
0	0	NA	0	-1	0	22	35
36	37	burstiness_02	0.0833335	1	NA	23	35
38	39	attention.level.author_04	0.0007195	1	NA	24	35
0	0	NA	0	-1	1	25	35
0	0	NA	0	-1	1	26	35
40	41	avg.disc.length_05	69.2777785	1	NA	27	35
42	43	num.displays_02	317.5	1	NA	28	35
0	0	NA	0	-1	0	29	35
44	45	num.displays_06	1116.5	1	NA	30	35
46	47	num.displays_07	1645	1	NA	31	35
48	49	attention.level.author_04	0.0017995	1	NA	32	35
0	0	NA	0	-1	0	33	35
0	0	NA	0	-1	1	34	35
0	0	NA	0	-1	0	35	35
50	51	attention.level.author_07	0.001786	1	NA	36	35
52	53	burstiness_06	0.45	1	NA	37	35
0	0	NA	0	-1	1	38	35
54	55	atomic.containers_07	56.5	1	NA	39	35
56	57	burstiness_01	0.5127815	1	NA	40	35
0	0	NA	0	-1	0	41	35
58	59	num.displays_02	63.5	1	NA	42	35
60	61	attention.level.contrib_07	0.0006485	1	NA	43	35
62	63	auth.increase_00	3.5	1	NA	44	35
0	0	NA	0	-1	0	45	35
0	0	NA	0	-1	0	46	35
0	0	NA	0	-1	0	47	35
0	0	NA	0	-1	1	48	35
0	0	NA	0	-1	1	49	35
0	0	NA	0	-1	1	50	35
0	0	NA	0	-1	1	51	35
0	0	NA	0	-1	1	52	35
0	0	NA	0	-1	0	53	35
64	65	attention.level.author_04	0.0027095	1	NA	54	35
0	0	NA	0	-1	1	55	35
66	67	avg.auths.per.disc_06	2.4292765	1	NA	56	35
0	0	NA	0	-1	1	57	35
0	0	NA	0	-1	0	58	35
68	69	attention.level.author_07	0.000413	1	NA	59	35
70	71	attention.level.contrib_07	0.000644	1	NA	60	35
0	0	NA	0	-1	0	61	35
72	73	avg.disc.length_07	2.5	1	NA	62	35
0	0	NA	0	-1	0	63	35
0	0	NA	0	-1	1	64	35
74	75	atomic.containers_00	117	1	NA	65	35
0	0	NA	0	-1	1	66	35
76	77	avg.disc.length_07	34.84436	1	NA	67	35
78	79	attention.level.author_07	0.0003985	1	NA	68	35
0	0	NA	0	-1	0	69	35
80	81	num.displays_06	779	1	NA	70	35
0	0	NA	0	-1	1	71	35
82	83	atomic.containers_00	13	1	NA	72	35
84	85	auth.increase_07	7.5	1	NA	73	35
86	87	num.displays_01	1473.5	1	NA	74	35
0	0	NA	0	-1	0	75	35
88	89	avg.auths.per.disc_05	3.1399525	1	NA	76	35
0	0	NA	0	-1	1	77	35
90	91	num.displays_05	51.5	1	NA	78	35
0	0	NA	0	-1	1	79	35
92	93	avg.disc.length_00	135.5	1	NA	80	35
94	95	number.total.disc_03	1.5	1	NA	81	35
0	0	NA	0	-1	0	82	35
0	0	NA	0	-1	0	83	35
96	97	avg.auths.per.disc_03	15.125	1	NA	84	35
0	0	NA	0	-1	0	85	35
0	0	NA	0	-1	0	86	35
98	99	num.authors.topic_01	31.5	1	NA	87	35
0	0	NA	0	-1	1	88	35
0	0	NA	0	-1	1	89	35
0	0	NA	0	-1	0	90	35
0	0	NA	0	-1	0	91	35
0	0	NA	0	-1	0	92	35
0	0	NA	0	-1	1	93	35
0	0	NA	0	-1	0	94	35
0	0	NA	0	-1	0	95	35
0	0	NA	0	-1	0	96	35
0	0	NA	0	-1	0	97	35
0	0	NA	0	-1	1	98	35
0	0	NA	0	-1	0	99	35
2	3	num.displays_00	1670.5	1	NA	1	36
4	5	num.displays_05	1240.5	1	NA	2	36
6	7	attention.level.author_05	0.0034425	1	NA	3	36
8	9	num.displays_04	1005.5	1	NA	4	36
10	11	contribution.sparseness_06	0.096464	1	NA	5	36
12	13	avg.auths.per.disc_07	7.9285715	1	NA	6	36
14	15	avg.auths.per.disc_01	4.1944445	1	NA	7	36
16	17	attention.level.author_07	0.0144035	1	NA	8	36
18	19	auth.increase_07	4.5	1	NA	9	36
20	21	num.displays_04	1832.5	1	NA	10	36
0	0	NA	0	-1	1	11	36
22	23	avg.disc.length_05	87	1	NA	12	36
24	25	num.displays_04	1727	1	NA	13	36
26	27	num.displays_01	37062	1	NA	14	36
28	29	attention.level.contrib_03	0.0127525	1	NA	15	36
30	31	attention.level.author_04	0.003115	1	NA	16	36
0	0	NA	0	-1	1	17	36
32	33	avg.auths.per.disc_06	5.5833335	1	NA	18	36
0	0	NA	0	-1	1	19	36
34	35	num.displays_01	1279	1	NA	20	36
0	0	NA	0	-1	0	21	36
36	37	num.displays_04	2362	1	NA	22	36
0	0	NA	0	-1	1	23	36
0	0	NA	0	-1	0	24	36
38	39	num.authors.topic_06	12.5	1	NA	25	36
40	41	burstiness_06	0.1125	1	NA	26	36
0	0	NA	0	-1	0	27	36
42	43	avg.disc.length_03	76.2222255	1	NA	28	36
44	45	num.displays_04	111361	1	NA	29	36
46	47	num.displays_07	1058	1	NA	30	36
0	0	NA	0	-1	0	31	36
48	49	num.displays_01	1586.5	1	NA	32	36
0	0	NA	0	-1	0	33	36
50	51	avg.disc.length_02	100.25	1	NA	34	36
0	0	NA	0	-1	0	35	36
52	53	num.displays_00	2337	1	NA	36	36
54	55	contribution.sparseness_07	0.0022245	1	NA	37	36
56	57	num.displays_06	4221.5	1	NA	38	36
0	0	NA	0	-1	0	39	36
0	0	NA	0	-1	1	40	36
58	59	num.displays_01	1478	1	NA	41	36
60	61	avg.auths.per.disc_06	3.05	1	NA	42	36
0	0	NA	0	-1	0	43	36
62	63	avg.auths.per.disc_06	4.0767045	1	NA	44	36
0	0	NA	0	-1	1	45	36
64	65	avg.auths.per.disc_00	2.875	1	NA	46	36
66	67	num.displays_04	558.5	1	NA	47	36
68	69	burstiness_05	0.4166665	1	NA	48	36
0	0	NA	0	-1	1	49	36
70	71	num.displays_03	998	1	NA	50	36
0	0	NA	0	-1	1	51	36
0	0	NA	0	-1	0	52	36
0	0	NA	0	-1	1	53	36
0	0	NA	0	-1	1	54	36
72	73	num.displays_04	17964.5	1	NA	55	36
0	0	NA	0	-1	1	56	36
0	0	NA	0	-1	1	57	36
0	0	NA	0	-1	0	58	36
74	75	atomic.containers_02	378.5	1	NA	59	36
0	0	NA	0	-1	1	60	36
76	77	num.displays_03	40396.5	1	NA	61	36
0	0	NA	0	-1	1	62	36
78	79	num.new.disc_07	35.5	1	NA	63	36
80	81	attention.level.contrib_04	0.0019605	1	NA	64	36
82	83	num.displays_01	853.5	1	NA	65	36
0	0	NA	0	-1	0	66	36
84	85	num.displays_02	798.5	1	NA	67	36
0	0	NA	0	-1	0	68	36
0	0	NA	0	-1	0	69	36
0	0	NA	0	-1	0	70	36
0	0	NA	0	-1	0	71	36
86	87	num.displays_00	4192.5	1	NA	72	36
0	0	NA	0	-1	0	73	36
88	89	burstiness_07	0.292857	1	NA	74	36
0	0	NA	0	-1	0	75	36
90	91	attention.level.contrib_01	0.0007495	1	NA	76	36
0	0	NA	0	-1	0	77	36
0	0	NA	0	-1	1	78	36
0	0	NA	0	-1	1	79	36
92	93	auth.increase_03	5.5	1	NA	80	36
0	0	NA	0	-1	0	81	36
94	95	contribution.sparseness_00	0.0141855	1	NA	82	36
0	0	NA	0	-1	0	83	36
0	0	NA	0	-1	0	84	36
0	0	NA	0	-1	0	85	36
0	0	NA	0	-1	0	86	36
0	0	NA	0	-1	1	87	36
0	0	NA	0	-1	1	88	36
0	0	NA	0	-1	1	89	36
0	0	NA	0	-1	1	90	36
96	97	avg.auths.per.disc_04	29	1	NA	91	36
98	99	num.displays_01	385.5	1	NA	92	36
0	0	NA	0	-1	0	93	36
0	0	NA	0	-1	0	94	36
0	0	NA	0	-1	0	95	36
0	0	NA	0	-1	1	96	36
0	0	NA	0	-1	1	97	36
0	0	NA	0	-1	0	98	36
0	0	NA	0	-1	0	99	36
2	3	num.displays_07	1930	1	NA	1	37
4	5	num.displays_07	1295	1	NA	2	37
6	7	num.displays_01	3110	1	NA	3	37
8	9	attention.level.author_01	0.0028475	1	NA	4	37
10	11	attention.level.author_07	0.0034935	1	NA	5	37
12	13	num.new.disc_04	3.5	1	NA	6	37
14	15	num.authors.topic_05	21.5	1	NA	7	37
16	17	avg.auths.per.disc_00	7.8333335	1	NA	8	37
0	0	NA	0	-1	0	9	37
18	19	num.authors.topic_03	21.5	1	NA	10	37
0	0	NA	0	-1	0	11	37
20	21	avg.disc.length_05	7.75	1	NA	12	37
0	0	NA	0	-1	1	13	37
22	23	atomic.containers_02	37.5	1	NA	14	37
24	25	attention.level.author_04	0.0079185	1	NA	15	37
26	27	number.total.disc_01	0.5	1	NA	16	37
28	29	avg.auths.per.disc_06	19.125	1	NA	17	37
30	31	num.displays_00	3171.5	1	NA	18	37
0	0	NA	0	-1	1	19	37
32	33	attention.level.author_05	0.000545	1	NA	20	37
34	35	num.displays_04	2174	1	NA	21	37
36	37	attention.level.contrib_02	0.002442	1	NA	22	37
38	39	num.displays_04	20341.5	1	NA	23	37
0	0	NA	0	-1	1	24	37
40	41	burstiness_01	0.725564	1	NA	25	37
42	43	num.displays_07	1026	1	NA	26	37
44	45	atomic.containers_01	3.5	1	NA	27	37
46	47	contribution.sparseness_00	0.0065155	1	NA	28	37
0	0	NA	0	-1	0	29	37
48	49	contribution.sparseness_05	0.059028	1	NA	30	37
0	0	NA	0	-1	1	31	37
50	51	attention.level.contrib_02	0.000215	1	NA	32	37
0	0	NA	0	-1	1	33	37
52	53	contribution.sparseness_05	0.004808	1	NA	34	37
54	55	auth.increase_00	3.5	1	NA	35	37
56	57	auth.increase_02	9.5	1	NA	36	37
0	0	NA	0	-1	1	37	37
58	59	num.new.disc_06	9.5	1	NA	38	37
0	0	NA	0	-1	0	39	37
60	61	num.new.disc_01	18.5	1	NA	40	37
0	0	NA	0	-1	0	41	37
62	63	num.displays_05	997.5	1	NA	42	37
0	0	NA	0	-1	0	43	37
64	65	avg.auths.per.disc_07	0.5	1	NA	44	37
0	0	NA	0	-1	0	45	37
0	0	NA	0	-1	0	46	37
66	67	contribution.sparseness_02	0.132114	1	NA	47	37
68	69	atomic.containers_06	2.5	1	NA	48	37
0	0	NA	0	-1	1	49	37
70	71	num.authors.topic_03	0.5	1	NA	50	37
0	0	NA	0	-1	0	51	37
0	0	NA	0	-1	0	52	37
72	73	contribution.sparseness_03	0.005682	1	NA	53	37
74	75	avg.disc.length_04	10.3333335	1	NA	54	37
0	0	NA	0	-1	1	55	37
76	77	num.displays_07	3366	1	NA	56	37
0	0	NA	0	-1	0	57	37
78	79	attention.level.author_07	0.002133	1	NA	58	37
0	0	NA	0	-1	0	59	37
80	81	avg.auths.per.disc_06	1.985965	1	NA	60	37
0	0	NA	0	-1	1	61	37
82	83	avg.auths.per.disc_07	1.1666665	1	NA	62	37
0	0	NA	0	-1	0	63	37
0	0	NA	0	-1	0	64	37
0	0	NA	0	-1	0	65	37
84	85	num.displays_07	530.5	1	NA	66	37
0	0	NA	0	-1	0	67	37
86	87	attention.level.author_06	0.0007985	1	NA	68	37
88	89	avg.disc.length_04	117.5	1	NA	69	37
0	0	NA	0	-1	1	70	37
0	0	NA	0	-1	1	71	37
0	0	NA	0	-1	1	72	37
0	0	NA	0	-1	0	73	37
0	0	NA	0	-1	1	74	37
0	0	NA	0	-1	0	75	37
0	0	NA	0	-1	0	76	37
90	91	num.displays_04	18181.5	1	NA	77	37
0	0	NA	0	-1	0	78	37
92	93	avg.disc.length_00	59.200001	1	NA	79	37
0	0	NA	0	-1	0	80	37
94	95	attention.level.author_00	0.014552	1	NA	81	37
96	97	avg.auths.per.disc_07	0.5	1	NA	82	37
0	0	NA	0	-1	0	83	37
0	0	NA	0	-1	0	84	37
0	0	NA	0	-1	0	85	37
98	99	avg.disc.length_07	41.625	1	NA	86	37
0	0	NA	0	-1	1	87	37
0	0	NA	0	-1	0	88	37
0	0	NA	0	-1	1	89	37
0	0	NA	0	-1	1	90	37
0	0	NA	0	-1	0	91	37
0	0	NA	0	-1	1	92	37
0	0	NA	0	-1	0	93	37
0	0	NA	0	-1	1	94	37
0	0	NA	0	-1	1	95	37
0	0	NA	0	-1	0	96	37
0	0	NA	0	-1	0	97	37
0	0	NA	0	-1	0	98	37
0	0	NA	0	-1	0	99	37
2	3	num.displays_06	2099.5	1	NA	1	38
4	5	num.displays_01	1276.5	1	NA	2	38
6	7	num.displays_02	2941.5	1	NA	3	38
8	9	num.displays_03	533.5	1	NA	4	38
10	11	burstiness_00	0.225	1	NA	5	38
12	13	attention.level.author_01	0.003721	1	NA	6	38
14	15	burstiness_06	0.743421	1	NA	7	38
16	17	num.displays_07	1289.5	1	NA	8	38
18	19	num.displays_07	1414	1	NA	9	38
20	21	attention.level.contrib_06	0.000238	1	NA	10	38
0	0	NA	0	-1	0	11	38
22	23	num.displays_04	4660.5	1	NA	12	38
0	0	NA	0	-1	1	13	38
24	25	attention.level.author_07	0.003208	1	NA	14	38
0	0	NA	0	-1	1	15	38
26	27	num.new.disc_07	4.5	1	NA	16	38
0	0	NA	0	-1	1	17	38
28	29	contribution.sparseness_06	0.0966205	1	NA	18	38
30	31	num.displays_03	871.5	1	NA	19	38
0	0	NA	0	-1	0	20	38
0	0	NA	0	-1	0	21	38
32	33	contribution.sparseness_04	0.015666	1	NA	22	38
0	0	NA	0	-1	0	23	38
34	35	num.displays_04	17904.5	1	NA	24	38
36	37	avg.auths.per.disc_01	42	1	NA	25	38
38	39	atomic.containers_02	1.5	1	NA	26	38
0	0	NA	0	-1	1	27	38
40	41	attention.level.author_00	0.0007545	1	NA	28	38
0	0	NA	0	-1	0	29	38
0	0	NA	0	-1	0	30	38
42	43	attention.level.author_04	0.0018095	1	NA	31	38
44	45	avg.disc.length_05	90.5	1	NA	32	38
0	0	NA	0	-1	1	33	38
46	47	num.displays_06	6762	1	NA	34	38
0	0	NA	0	-1	0	35	38
48	49	avg.auths.per.disc_05	3.3229165	1	NA	36	38
0	0	NA	0	-1	0	37	38
50	51	num.displays_00	435.5	1	NA	38	38
52	53	attention.level.author_07	0.0001775	1	NA	39	38
54	55	attention.level.author_06	0.000833	1	NA	40	38
56	57	num.authors.topic_05	1.5	1	NA	41	38
0	0	NA	0	-1	0	42	38
0	0	NA	0	-1	0	43	38
58	59	atomic.containers_00	2.5	1	NA	44	38
0	0	NA	0	-1	1	45	38
60	61	atomic.containers_02	23.5	1	NA	46	38
0	0	NA	0	-1	1	47	38
0	0	NA	0	-1	1	48	38
62	63	attention.level.author_02	0.00547	1	NA	49	38
64	65	num.displays_00	73.5	1	NA	50	38
66	67	num.displays_04	872.5	1	NA	51	38
68	69	num.displays_07	498.5	1	NA	52	38
0	0	NA	0	-1	0	53	38
0	0	NA	0	-1	0	54	38
70	71	avg.disc.length_05	108.5	1	NA	55	38
0	0	NA	0	-1	0	56	38
0	0	NA	0	-1	0	57	38
72	73	atomic.containers_06	34.5	1	NA	58	38
74	75	num.displays_05	1792.5	1	NA	59	38
0	0	NA	0	-1	1	60	38
0	0	NA	0	-1	0	61	38
76	77	atomic.containers_02	37	1	NA	62	38
78	79	num.displays_06	165082.5	1	NA	63	38
0	0	NA	0	-1	0	64	38
80	81	attention.level.author_07	0.0065725	1	NA	65	38
82	83	num.displays_07	1122	1	NA	66	38
0	0	NA	0	-1	0	67	38
0	0	NA	0	-1	0	68	38
0	0	NA	0	-1	0	69	38
84	85	avg.auths.per.disc_07	31.25	1	NA	70	38
0	0	NA	0	-1	1	71	38
0	0	NA	0	-1	1	72	38
0	0	NA	0	-1	0	73	38
0	0	NA	0	-1	1	74	38
86	87	auth.increase_00	9.5	1	NA	75	38
0	0	NA	0	-1	1	76	38
0	0	NA	0	-1	1	77	38
88	89	attention.level.author_02	0.0122185	1	NA	78	38
0	0	NA	0	-1	1	79	38
90	91	num.displays_05	52	1	NA	80	38
0	0	NA	0	-1	0	81	38
92	93	num.authors.topic_07	1.5	1	NA	82	38
0	0	NA	0	-1	0	83	38
94	95	num.displays_01	1227	1	NA	84	38
0	0	NA	0	-1	1	85	38
96	97	attention.level.author_02	0.002941	1	NA	86	38
0	0	NA	0	-1	1	87	38
98	99	num.new.disc_02	5.5	1	NA	88	38
0	0	NA	0	-1	1	89	38
0	0	NA	0	-1	0	90	38
0	0	NA	0	-1	0	91	38
0	0	NA	0	-1	0	92	38
0	0	NA	0	-1	0	93	38
0	0	NA	0	-1	0	94	38
0	0	NA	0	-1	1	95	38
0	0	NA	0	-1	0	96	38
0	0	NA	0	-1	1	97	38
0	0	NA	0	-1	1	98	38
0	0	NA	0	-1	1	99	38
2	3	attention.level.author_04	0.0028515	1	NA	1	39
4	5	num.displays_06	1723.5	1	NA	2	39
6	7	num.displays_01	1821.5	1	NA	3	39
8	9	avg.auths.per.disc_03	3.75	1	NA	4	39
10	11	atomic.containers_03	57.5	1	NA	5	39
12	13	num.new.disc_02	1.5	1	NA	6	39
14	15	attention.level.author_07	0.01149	1	NA	7	39
16	17	num.displays_03	694.5	1	NA	8	39
18	19	atomic.containers_04	28.5	1	NA	9	39
20	21	num.displays_01	1916.5	1	NA	10	39
0	0	NA	0	-1	0	11	39
22	23	num.displays_07	1289	1	NA	12	39
0	0	NA	0	-1	0	13	39
24	25	avg.auths.per.disc_06	4.6754385	1	NA	14	39
26	27	avg.auths.per.disc_04	2.5714285	1	NA	15	39
28	29	contribution.sparseness_01	0.0130725	1	NA	16	39
30	31	num.displays_01	1878.5	1	NA	17	39
32	33	num.displays_04	854	1	NA	18	39
0	0	NA	0	-1	0	19	39
34	35	num.displays_05	1120	1	NA	20	39
36	37	avg.auths.per.disc_02	26.25	1	NA	21	39
0	0	NA	0	-1	0	22	39
0	0	NA	0	-1	0	23	39
38	39	num.displays_04	11384.5	1	NA	24	39
40	41	attention.level.author_07	0.0113315	1	NA	25	39
0	0	NA	0	-1	0	26	39
42	43	avg.disc.length_06	21.878606	1	NA	27	39
44	45	number.total.disc_07	1.5	1	NA	28	39
46	47	num.displays_07	1037.5	1	NA	29	39
48	49	num.displays_05	1324.5	1	NA	30	39
0	0	NA	0	-1	1	31	39
50	51	avg.auths.per.disc_00	22	1	NA	32	39
52	53	avg.disc.length_06	29.083333	1	NA	33	39
0	0	NA	0	-1	1	34	39
54	55	attention.level.contrib_03	0.000459	1	NA	35	39
56	57	num.displays_07	3936.5	1	NA	36	39
0	0	NA	0	-1	1	37	39
58	59	num.displays_01	2486	1	NA	38	39
0	0	NA	0	-1	0	39	39
60	61	avg.disc.length_07	115.4333305	1	NA	40	39
0	0	NA	0	-1	0	41	39
62	63	burstiness_05	0.698837	1	NA	42	39
64	65	num.displays_02	61621	1	NA	43	39
66	67	atomic.containers_00	1.5	1	NA	44	39
0	0	NA	0	-1	0	45	39
68	69	atomic.containers_00	3.5	1	NA	46	39
0	0	NA	0	-1	1	47	39
70	71	attention.level.contrib_07	0.0112595	1	NA	48	39
0	0	NA	0	-1	0	49	39
72	73	avg.disc.length_07	128	1	NA	50	39
0	0	NA	0	-1	0	51	39
0	0	NA	0	-1	0	52	39
0	0	NA	0	-1	0	53	39
74	75	avg.auths.per.disc_07	12.75	1	NA	54	39
0	0	NA	0	-1	0	55	39
76	77	num.displays_05	2565.5	1	NA	56	39
78	79	burstiness_05	0.4642855	1	NA	57	39
0	0	NA	0	-1	0	58	39
80	81	avg.disc.length_00	17	1	NA	59	39
82	83	num.authors.topic_05	11.5	1	NA	60	39
0	0	NA	0	-1	0	61	39
0	0	NA	0	-1	1	62	39
0	0	NA	0	-1	1	63	39
84	85	atomic.containers_05	447.5	1	NA	64	39
0	0	NA	0	-1	1	65	39
86	87	atomic.containers_06	0.5	1	NA	66	39
88	89	avg.disc.length_07	30	1	NA	67	39
0	0	NA	0	-1	0	68	39
0	0	NA	0	-1	0	69	39
90	91	avg.disc.length_00	131.5	1	NA	70	39
0	0	NA	0	-1	1	71	39
92	93	attention.level.author_03	0.0010645	1	NA	72	39
0	0	NA	0	-1	0	73	39
94	95	attention.level.contrib_02	0.0024055	1	NA	74	39
0	0	NA	0	-1	1	75	39
0	0	NA	0	-1	1	76	39
96	97	avg.disc.length_04	51.666666	1	NA	77	39
0	0	NA	0	-1	1	78	39
0	0	NA	0	-1	1	79	39
0	0	NA	0	-1	1	80	39
0	0	NA	0	-1	1	81	39
0	0	NA	0	-1	1	82	39
98	99	avg.disc.length_00	48.633333	1	NA	83	39
0	0	NA	0	-1	1	84	39
0	0	NA	0	-1	1	85	39
0	0	NA	0	-1	0	86	39
0	0	NA	0	-1	0	87	39
0	0	NA	0	-1	0	88	39
0	0	NA	0	-1	0	89	39
0	0	NA	0	-1	0	90	39
0	0	NA	0	-1	1	91	39
0	0	NA	0	-1	0	92	39
0	0	NA	0	-1	0	93	39
0	0	NA	0	-1	0	94	39
0	0	NA	0	-1	0	95	39
0	0	NA	0	-1	0	96	39
0	0	NA	0	-1	1	97	39
0	0	NA	0	-1	1	98	39
0	0	NA	0	-1	0	99	39
2	3	num.displays_03	1809.5	1	NA	1	40
4	5	num.displays_06	1298	1	NA	2	40
6	7	attention.level.contrib_04	0.001447	1	NA	3	40
8	9	num.displays_00	683.5	1	NA	4	40
10	11	auth.increase_07	8.5	1	NA	5	40
12	13	num.displays_01	3115	1	NA	6	40
14	15	attention.level.author_02	0.005765	1	NA	7	40
16	17	auth.increase_02	12.5	1	NA	8	40
18	19	num.authors.topic_00	15.5	1	NA	9	40
20	21	attention.level.author_00	0.0019595	1	NA	10	40
0	0	NA	0	-1	1	11	40
22	23	avg.disc.length_03	59	1	NA	12	40
24	25	atomic.containers_04	11.5	1	NA	13	40
26	27	atomic.containers_03	29.5	1	NA	14	40
28	29	attention.level.contrib_02	0.0041115	1	NA	15	40
30	31	atomic.containers_07	121	1	NA	16	40
0	0	NA	0	-1	1	17	40
32	33	num.new.disc_06	1.5	1	NA	18	40
0	0	NA	0	-1	1	19	40
34	35	num.displays_07	1620	1	NA	20	40
0	0	NA	0	-1	0	21	40
36	37	num.displays_03	3210	1	NA	22	40
0	0	NA	0	-1	1	23	40
38	39	avg.auths.per.disc_05	3.0833335	1	NA	24	40
0	0	NA	0	-1	1	25	40
40	41	attention.level.contrib_00	0.0007905	1	NA	26	40
42	43	burstiness_03	0.5227275	1	NA	27	40
0	0	NA	0	-1	1	28	40
44	45	attention.level.author_02	0.0128385	1	NA	29	40
46	47	auth.increase_03	10.5	1	NA	30	40
0	0	NA	0	-1	1	31	40
48	49	avg.auths.per.disc_05	20	1	NA	32	40
0	0	NA	0	-1	0	33	40
50	51	avg.disc.length_01	6.3333335	1	NA	34	40
52	53	attention.level.author_01	0.0004115	1	NA	35	40
54	55	attention.level.contrib_05	0.0014255	1	NA	36	40
0	0	NA	0	-1	0	37	40
0	0	NA	0	-1	1	38	40
0	0	NA	0	-1	1	39	40
0	0	NA	0	-1	1	40	40
0	0	NA	0	-1	1	41	40
0	0	NA	0	-1	1	42	40
0	0	NA	0	-1	1	43	40
56	57	atomic.containers_02	48.5	1	NA	44	40
58	59	num.displays_01	37148	1	NA	45	40
60	61	num.displays_05	318	1	NA	46	40
0	0	NA	0	-1	0	47	40
62	63	number.total.disc_01	4	1	NA	48	40
0	0	NA	0	-1	0	49	40
0	0	NA	0	-1	0	50	40
0	0	NA	0	-1	0	51	40
0	0	NA	0	-1	1	52	40
0	0	NA	0	-1	0	53	40
64	65	num.authors.topic_01	1.5	1	NA	54	40
0	0	NA	0	-1	0	55	40
0	0	NA	0	-1	1	56	40
0	0	NA	0	-1	1	57	40
66	67	num.displays_06	2815.5	1	NA	58	40
0	0	NA	0	-1	1	59	40
68	69	attention.level.author_04	0.001666	1	NA	60	40
70	71	contribution.sparseness_07	0.0723	1	NA	61	40
72	73	num.displays_00	689.5	1	NA	62	40
0	0	NA	0	-1	1	63	40
0	0	NA	0	-1	1	64	40
0	0	NA	0	-1	0	65	40
0	0	NA	0	-1	0	66	40
74	75	num.new.disc_06	63.5	1	NA	67	40
76	77	avg.auths.per.disc_05	0.5	1	NA	68	40
0	0	NA	0	-1	0	69	40
78	79	auth.increase_01	4.5	1	NA	70	40
0	0	NA	0	-1	0	71	40
0	0	NA	0	-1	0	72	40
80	81	num.displays_02	1153.5	1	NA	73	40
82	83	avg.auths.per.disc_04	26.795455	1	NA	74	40
0	0	NA	0	-1	0	75	40
